MA0634.1	ALX3
MA0070.1	PBX1
MA1113.2	PBX2
MA1114.1	PBX3
MA0132.2	PDX1
MA0713.1	PHOX2A
MA0681.2	PHOX2B
MA0682.2	PITX1
MA1547.2	PITX2
MA0714.1	PITX3
MA0782.2	PKNOX1
MA0783.1	PKNOX2
MA0163.1	PLAG1
MA1548.1	PLAGL2
MA0784.2	POU1F1
MA0785.1	POU2F1
MA1962.1	POU2F1::SOX2
MA0507.2	POU2F2
MA0627.2	POU2F3
MA0786.1	POU3F1
MA0787.1	POU3F2
MA0788.1	POU3F3
MA0789.1	POU3F4
MA0790.1	POU4F1
MA0683.1	POU4F2
MA0791.1	POU4F3
MA1115.1	POU5F1
MA0792.1	POU5F1B
MA0628.1	POU6F1
MA1549.1	POU6F1
MA0793.1	POU6F2
MA1148.1	PPARA::RXRA
MA1550.1	PPARD
MA0066.1	PPARG
MA0065.1	PPARG::RXRA
MA0508.3	PRDM1
MA1647.1	PRDM4
MA1723.1	PRDM9
MA0715.1	PROP1
MA0794.1	PROX1
MA0716.1	PRRX1
MA0075.3	PRRX2
MA0729.1	RARA
MA0730.1	RARA
MA0159.1	RARA::RXRA
MA1149.1	RARA::RXRG
MA1552.1	RARB
MA1553.1	RARG
MA0718.1	RAX
MA0717.1	RAX2
MA1116.1	RBPJ
MA0101.1	REL
MA0107.1	RELA
MA1117.1	RELB
MA0138.2	REST
MA0509.3	RFX1
MA0600.2	RFX2
MA0798.3	RFX3
MA0799.2	RFX4
MA0510.2	RFX5
MA1554.1	RFX7
MA0719.1	RHOXF1
MA0071.1	RORA
MA0072.1	RORA
MA1150.1	RORB
MA1151.1	RORC
MA0073.1	RREB1
MA0002.1	RUNX1
MA0511.2	RUNX2
MA0684.2	RUNX3
MA0074.1	RXRA::VDR
MA0855.1	RXRB
MA1555.1	RXRB
MA0856.1	RXRG
MA1556.1	RXRG
MA1963.1	SATB1
MA0743.2	SCRT1
MA0744.2	SCRT2
MA0630.1	SHOX
MA1118.1	SIX1
MA1119.1	SIX2
MA1964.1	SMAD2
MA0795.1	SMAD3
MA1557.1	SMAD5
MA1558.1	SNAI1
MA0745.2	SNAI2
MA1559.1	SNAI3
MA1560.1	SOHLH2
MA0442.2	SOX10
MA1561.1	SOX12
MA1120.1	SOX13
MA1562.1	SOX14
MA1152.1	SOX15
MA1563.2	SOX18
MA0143.4	SOX2
MA0866.1	SOX21
MA0867.2	SOX4
MA0868.2	SOX8
MA0077.1	SOX9
MA0079.5	SP1
MA0516.3	SP2
MA0746.2	SP3
MA0685.2	SP4
MA1965.1	SP5
MA0747.1	SP8
MA1564.1	SP9
MA0686.1	SPDEF
MA0080.5	SPI1
MA0081.2	SPIB
MA0687.1	SPIC
MA0595.1	SREBF1
MA0829.2	SREBF1
MA0596.1	SREBF2
MA0828.2	SREBF2
MA0083.3	SRF
MA0084.1	SRY
MA0137.3	STAT1
MA0517.1	STAT1::STAT2
MA0144.2	STAT3
MA0091.1	TAL1::TCF3
MA0802.1	TBR1
MA0805.1	TBX1
MA0803.1	TBX15
MA1565.1	TBX18
MA0804.1	TBX19
MA0688.1	TBX2
MA0689.1	TBX20
MA0690.2	TBX21
MA1566.2	TBX3
MA0806.1	TBX4
MA0807.1	TBX5
MA1567.1	TBX6
MA0009.2	TBXT
MA1648.1	TCF12
MA1568.1	TCF21
MA0522.3	TCF3
MA0830.2	TCF4
MA0769.2	TCF7
MA1421.1	TCF7L1
MA0523.1	TCF7L2
MA0632.2	TCFL5
MA0090.3	TEAD1
MA1121.1	TEAD2
MA0808.1	TEAD3
MA0809.2	TEAD4
MA0843.1	TEF
MA0810.1	TFAP2A
MA0872.1	TFAP2A
MA0003.4	TFAP2A
MA0811.1	TFAP2B
MA0812.1	TFAP2B
MA0813.1	TFAP2B
MA0524.2	TFAP2C
MA0815.1	TFAP2C
MA0814.2	TFAP2C
MA1569.1	TFAP2E
MA0691.1	TFAP4
MA1570.1	TFAP4
MA1966.1	TFAP4::ETV1
MA1967.1	TFAP4::FLI1
MA1968.1	TFCP2
MA1122.1	TFDP1
MA0831.3	TFE3
MA0692.1	TFEB
MA0871.2	TFEC
MA0796.1	TGIF1
MA0797.1	TGIF2
MA1571.1	TGIF2LX
MA1572.1	TGIF2LY
MA0597.2	THAP1
MA1573.1	THAP11
MA1969.1	THRA
MA1574.1	THRB
MA1575.1	THRB
MA1576.1	THRB
MA1577.1	TLX2
MA0106.3	TP53
MA0525.2	TP63
MA0861.1	TP73
MA1970.1	TRPS1
MA1123.2	TWIST1
MA0721.1	UNCX
MA0093.3	USF1
MA0526.4	USF2
MA0722.1	VAX1
MA0723.2	VAX2
MA0693.2	VDR
MA0724.1	VENTX
MA1578.1	VEZF1
MA0725.1	VSX1
MA0726.1	VSX2
MA0844.1	XBP1
MA0095.2	YY1
MA0748.2	YY2
MA0749.1	ZBED1
MA1971.1	ZBED2
MA1649.1	ZBTB12
MA1650.1	ZBTB14
MA0698.1	ZBTB18
MA1579.1	ZBTB26
MA1580.1	ZBTB32
MA0527.1	ZBTB33
MA1581.1	ZBTB6
MA0750.2	ZBTB7A
MA0694.1	ZBTB7B
MA0695.1	ZBTB7C
MA0103.3	ZEB1
MA1972.1	ZFP14
MA1651.1	ZFP42
MA1583.1	ZFP57
MA0696.1	ZIC1
MA0697.1	ZIC3
MA0751.1	ZIC4
MA1584.1	ZIC5
MA1709.1	ZIM3
MA1585.1	ZKSCAN1
MA1973.1	ZKSCAN3
MA1652.1	ZKSCAN5
MA1587.1	ZNF135
MA1588.1	ZNF136
MA1589.1	ZNF140
MA0088.2	ZNF143
MA1653.1	ZNF148
MA1654.1	ZNF16
MA1725.1	ZNF189
MA1974.1	ZNF211
MA1975.1	ZNF214
MA1124.1	ZNF24
MA1710.1	ZNF257
MA0528.2	ZNF263
MA1592.1	ZNF274
MA1630.2	ZNF281
MA1154.1	ZNF282
MA1593.1	ZNF317
MA1976.1	ZNF320
MA1977.1	ZNF324
MA1726.1	ZNF331
MA1655.1	ZNF341
MA1711.1	ZNF343
MA1978.1	ZNF354A
MA0130.1	ZNF354C
MA1594.1	ZNF382
MA1125.1	ZNF384
MA0752.1	ZNF410
MA1979.1	ZNF416
MA1727.1	ZNF417
MA1980.1	ZNF418
MA1656.1	ZNF449
MA1712.1	ZNF454
MA1596.1	ZNF460
MA1597.1	ZNF528
MA1981.1	ZNF530
MA1728.1	ZNF549
MA1982.1	ZNF574
MA1983.1	ZNF582
MA1713.1	ZNF610
MA1657.1	ZNF652
MA1984.1	ZNF667
MA1985.1	ZNF669
MA1714.1	ZNF675
MA1729.1	ZNF680
MA1599.1	ZNF682
MA1600.1	ZNF684
MA1986.1	ZNF692
MA1987.1	ZNF701
MA1715.1	ZNF707
MA1730.1	ZNF708
MA0753.2	ZNF740
MA1601.2	ZNF75D
MA1716.1	ZNF76
MA1731.1	ZNF768
MA1717.1	ZNF784
MA1718.1	ZNF8
MA1719.1	ZNF816
MA1720.1	ZNF85
MA1721.1	ZNF93
MA1602.1	ZSCAN29
MA1722.1	ZSCAN31
MA1155.1	ZSCAN4
